;Date Time Fetched;Traveler ID;Project UUID;Project Id;Short Name;Items to inspect;Inspection Notes;Imageset Count;Batch Count;Audit Batch Count;Image Count;Record Count;State;Export States;Export State Diffs
324;2020-09-04 12:19:12;14-0393;BDD718CF-6DDA-420E-811D-0E8EB75E2926;1743;Brazil, Pernambuco, Recife—Civil Births, 1931–2016 \[Part E\];{color:red}{color};{color:red}{color};200;9672;460;90509;155133;READY_FOR_DELIVERY;ACCEPTED: 89856\\ {color:red}EXPORTED: 90{color}\\NA_AUDIT: 4510\\NA_BLOCKED: 435\\NA_DUPLICATE: 19\\NA_NED: 68\\ {color:red}NOT_EXPORTED: 9{color}\\NE_NO_PERSONAS: 38;
325;2020-07-24 15:38:35;14-0393;2FEC1406-1F80-43D1-99DD-38D422B39C16;1890;Brazil, Pernambuco, Recife—Civil Births, 1931–2016 \[Part F\];{color:red}{color};{color:red}{color};197;9780;464;94956;165093;READY_FOR_DELIVERY;ACCEPTED: 93907\\ {color:red}EXPORTED: 164{color}\\NA_AUDIT: 4722\\NA_BLOCKED: 366\\NA_DUPLICATE: 24\\NA_NED: 299\\ {color:red}NOT_EXPORTED: 11{color}\\NE_NO_PERSONAS: 187;
326;2020-08-12 10:12:08;17-0410;FF5FCA8F-6C6C-4913-A815-2C6372608F90;3272;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BB\];{color:red}{color};{color:red}{color};300;22737;1078;66342;65555;READY_FOR_DELIVERY;ACCEPTED: 64333\\ {color:red}EXPORTED: 35{color}\\NA_AUDIT: 3230\\NA_BLOCKED: 1659\\NA_DUPLICATE: 109\\NA_NED: 173\\NE_NO_PERSONAS: 33;
327;2020-07-24 16:24:33;17-0410;1261FEB0-5A92-47A5-86B8-5A7A32903E51;3273;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BC\];{color:red}{color};{color:red}{color};411;31133;1482;90998;89029;READY_FOR_DELIVERY;ACCEPTED: 87776\\ {color:red}EXPORTED: 69{color}\\NA_AUDIT: 4416\\NA_BLOCKED: 2742\\NA_DUPLICATE: 43\\NA_NED: 228\\NE_NO_PERSONAS: 140;
328;2020-08-27 12:56:31;17-0410;BC5F56AD-3C8C-4945-81F8-55CD26190499;3274;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BD\];{color:red}misAssignedDGS count: 40\\imagesets not assigned count: 1\\{color};{color:red}[BC5F56AD-3C8C-4945-81F8-55CD26190499]{color};3129;239875;11287;699426;683434;READY_FOR_DELIVERY;ACCEPTED: 676173\\ {color:red}EXPORTED: 33{color}\\IN_PROGRESS: 6\\NA_AUDIT: 33712\\NA_BLOCKED: 17078\\NA_DUPLICATE: 813\\NA_NED: 4006\\ {color:red}NOT_EXPORTED: 2{color}\\NE_NO_PERSONAS: 1315;
329;2020-07-10 10:45:29;17-0410;679592C1-D79B-4C29-BB0F-E98E91BFC759;3335;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BE\];{color:red}{color};{color:red}{color};400;31958;1512;93200;91477;READY_FOR_DELIVERY;ACCEPTED: 90575\\ {color:red}EXPORTED: 13{color}\\NA_AUDIT: 4516\\NA_BLOCKED: 2262\\NA_DUPLICATE: 50\\NA_NED: 232\\NE_NO_PERSONAS: 68;ACCEPTED: -1\\ {color:red}EXPORTED: 1{color}
330;2020-08-12 10:12:20;17-0410;A1AD4820-7D50-491C-A2D8-30DDAA6D87CD;3337;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BF\];{color:red}misAssignedDGS count: 26\\{color};{color:red}[A1AD4820-7D50-491C-A2D8-30DDAA6D87CD]{color};400;29979;1423;87496;85253;READY_FOR_DELIVERY;ACCEPTED: 85037\\NA_AUDIT: 4253\\NA_BLOCKED: 2254\\NA_DUPLICATE: 70\\NA_NED: 125\\NE_NO_PERSONAS: 10;
331;2020-07-13 18:54:34;17-0410;D701F9C5-9F3B-4BCD-A34B-9D9C52174410;3342;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BG\];{color:red}{color};{color:red}{color};500;36964;1738;108518;106774;READY_FOR_DELIVERY;ACCEPTED: 104667\\ {color:red}EXPORTED: 58{color}\\NA_AUDIT: 5199\\NA_BLOCKED: 3357\\NA_DUPLICATE: 50\\NA_NED: 300\\NE_NO_PERSONAS: 86;
332;2020-08-12 10:12:37;17-0410;9F8A1CBE-CA04-48FD-9C48-C165C30C8DB6;3364;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BH\];{color:red}{color};{color:red}{color};500;37824;1788;110529;108172;READY_FOR_DELIVERY;ACCEPTED: 107214\\ {color:red}EXPORTED: 30{color}\\NA_AUDIT: 5344\\NA_BLOCKED: 2914\\NA_DUPLICATE: 108\\NA_NED: 208\\NE_NO_PERSONAS: 55;
333;2020-07-13 18:54:51;17-0410;20B53411-F311-4DE2-9934-708B7633A07B;3365;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BI\];{color:red}{color};{color:red}{color};500;40000;1905;116406;114484;READY_FOR_DELIVERY;ACCEPTED: 113430\\ {color:red}EXPORTED: 23{color}\\NA_AUDIT: 5689\\NA_BLOCKED: 2643\\NA_DUPLICATE: 96\\NA_NED: 156\\ {color:red}NOT_EXPORTED: 1{color}\\NE_NO_PERSONAS: 57;
334;2020-09-04 13:04:57;17-0410;3FD8C214-33A8-4871-B662-EF52CE01A802;3401;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BJ\];{color:red}image count: 115055!=115057\\{color};{color:red}[3FD8C214-33A8-4871-B662-EF52CE01A802]{color};500;39333;1864;115057;112286;READY_FOR_DELIVERY;ACCEPTED: 111228\\ {color:red}EXPORTED: 65{color}\\NA_AUDIT: 5582\\NA_BLOCKED: 3162\\NA_DUPLICATE: 392\\NA_NED: 173\\ {color:red}NOT_EXPORTED: 1{color}\\NE_NO_PERSONAS: 35;
335;2020-08-27 12:57:24;17-0410;88791BFC-376E-4C82-8B68-0189424E399A;3402;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BK\];{color:red}{color};{color:red}{color};1999;157630;7448;460113;447934;READY_FOR_DELIVERY;ACCEPTED: 445034\\ {color:red}EXPORTED: 13{color}\\IN_PROGRESS: 3\\NA_AUDIT: 22193\\NA_BLOCKED: 12333\\NA_DUPLICATE: 1798\\NA_NED: 841\\ {color:red}NOT_EXPORTED: 2{color}\\NE_NO_PERSONAS: 89;
336;2020-09-04 13:05:13;17-0410;2332E1FB-2409-4725-989B-BD380D3A37AF;3416;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BM\];{color:red}{color};{color:red}{color};1001;84863;4013;247955;243853;READY_FOR_DELIVERY;ACCEPTED: 239556\\IN_PROGRESS: 3\\NA_AUDIT: 12000\\NA_BLOCKED: 6449\\NA_DUPLICATE: 1427\\NA_NED: 384\\ {color:red}NOT_EXPORTED: 1{color}\\NE_NO_PERSONAS: 135;
337;2020-08-12 10:13:09;17-0410;1ECB07C7-F2DB-46D4-ACED-5D75FFE752AA;3417;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BN\];{color:red}{color};{color:red}{color};1000;58790;2774;228998;219638;READY_FOR_DELIVERY;ACCEPTED: 218719\\IN_PROGRESS: 4\\NA_AUDIT: 10928\\NA_BLOCKED: 8372\\NA_DUPLICATE: 1470\\NA_NED: 354\\NE_NO_PERSONAS: 79;
338;2020-08-27 12:57:52;17-0410;B849FA50-80E9-4F84-87F7-2692372DE647;3957;Brazil, São Paulo—Civil Registration, 1907-1995 \[Part BO\];{color:red}{color};{color:red}{color};421;22434;1054;86665;84225;READY_FOR_DELIVERY;ACCEPTED: 84046\\NA_AUDIT: 4161\\NA_BLOCKED: 2310\\NA_DUPLICATE: 106\\NA_NED: 180\\NE_NO_PERSONAS: 23;
339;2020-07-10 08:43:05;17-0410;9E088018-E5CA-43D1-8695-3794ED649E56;3271;Brazil, São Paulo—Civil Registration, 1907–1995 \[Part BA\];{color:red}{color};{color:red}{color};300;24083;1140;70054;69791;READY_FOR_DELIVERY;ACCEPTED: 68062\\ {color:red}EXPORTED: 63{color}\\NA_AUDIT: 3413\\NA_BLOCKED: 1532\\NA_DUPLICATE: 135\\NA_NED: 155\\NE_NO_PERSONAS: 107;
340;2020-08-27 12:58:06;17-0410;7FE4F57E-F7CC-451A-BBC2-4EC223442328;3262;Brazil, São Paulo—Civil Registration, 1907–1995 \[Parte AZ\];{color:red}{color};{color:red}{color};600;45649;2163;133086;130836;READY_FOR_DELIVERY;ACCEPTED: 129435\\ {color:red}EXPORTED: 51{color}\\NA_AUDIT: 6452\\NA_BLOCKED: 3262\\NA_DUPLICATE: 87\\NA_NED: 221\\NE_NO_PERSONAS: 30;
341;2020-07-13 18:55:34;17-0410;853AEFCC-5DE0-4F09-B947-A106B528B3BC;1921;Brazil, São Paulo—Civil Registration, Births, 1907–1995 \[Part C\];{color:red}{color};{color:red}{color};751;14670;671;180055;175933;READY_FOR_DELIVERY;ACCEPTED: 173853\\ {color:red}EXPORTED: 26{color}\\NA_AUDIT: 8263\\NA_BLOCKED: 4974\\NA_DUPLICATE: 223\\NA_NED: 1054\\NE_NO_PERSONAS: 126;
342;2020-07-10 07:21:19;15-0740;A4DFF96C-4626-4CDD-BC2B-662D7EE1FC86;2350;Bénin—Registres d’état civil des décès, 1891–2014 \[Partie B\];{color:red}{color};{color:red}{color};28;433;20;4681;3788;READY_FOR_DELIVERY;ACCEPTED: 3193\\ {color:red}EXPORTED: 5{color}\\NA_AUDIT: 192\\NA_BLOCKED: 666\\NA_DUPLICATE: 6\\NA_NED: 679\\NE_NO_PERSONAS: 132;
343;2020-07-24 15:48:24;15-1032;0E29340C-F8FA-42CE-8245-2C303D9D679A;2883;Cabo Verde, Ilha de Santiago—Registros da igreja catolica, 1834–1946 \[Parte B\];{color:red}{color};{color:red}{color};169;2225;113;8655;24036;READY_FOR_DELIVERY;ACCEPTED: 7553\\ {color:red}EXPORTED: 40{color}\\NA_AUDIT: 424\\NA_BLOCKED: 638\\NA_DUPLICATE: 13\\NA_NED: 323\\NE_NO_PERSONAS: 88;
344;2020-08-12 09:32:57;15-1032;AAC98CCD-D2E0-46AD-931A-030DACA946E3;2289;Cabo Verde, Ilha de Santiago—Registros da igreja catolica, 1834—1946 \[Parte A\];{color:red}{color};{color:red}{color};14;2868;135;7554;19914;READY_FOR_DELIVERY;ACCEPTED: 6852\\ {color:red}EXPORTED: 59{color}\\NA_AUDIT: 349\\NA_BLOCKED: 437\\NA_DUPLICATE: 5\\NA_NED: 194\\NE_NO_PERSONAS: 7;
345;2020-07-13 19:36:16;18-1458;52F96343-03CB-4A5C-B144-EAE4D72D7348;3088;Canada (Quick Batch), Nova Scotia—Records of Aliens Preexamined at Halifax, 1923–1933;{color:red}{color};{color:red}{color};7;4912;233;32244;16177;READY_FOR_DELIVERY;ACCEPTED: 15979\\NA_AUDIT: 797\\NA_BLOCKED: 16213\\NA_DUPLICATE: 17\\NA_NED: 32\\NE_NO_PERSONAS: 3;
346;2020-08-27 13:58:03;19-0229;63E67154-B70D-4046-86EF-3674ECB0420D;3514;Canada, Manitoba—Church Records, 1800–1950;{color:red}{color};{color:red}{color};5;2281;107;4924;10587;READY_FOR_DELIVERY;ACCEPTED: 2044\\NA_AUDIT: 107\\NA_BLOCKED: 2750\\NA_NED: 129\\REJECTED: 1;
347;2020-09-04 13:15:08;17-1124;8AC5794A-84EE-41AF-BC3B-802D1318E848;1933;Canada, New Brunswick—Late Registration of Births, 1810–1899;{color:red}{color};{color:red}{color};12;2512;121;24015;24057;READY_FOR_DELIVERY;ACCEPTED: 23836\\NA_AUDIT: 1200\\NA_BLOCKED: 142\\NA_DUPLICATE: 37;
348;2020-09-04 13:58:24;19-0151;B2118DF4-26AD-4CB5-9E8A-D26F685196B6;4149;Canada, Nova Scotia—1851 Census;{color:red}{color};{color:red}{color};2;319;15;1238;8371;READY_FOR_DELIVERY;ACCEPTED: 280\\NA_AUDIT: 15\\NA_BLOCKED: 934\\NA_NED: 24;
349;2020-09-04 13:26:52;18-0385;F5322B54-E200-41F5-8D4F-F2A43AE8647A;3235;Canada, Nova Scotia—Births, 1864–1877 \[Part A\];{color:red}{color};{color:red}{color};46;21907;1038;33344;218772;READY_FOR_DELIVERY;ACCEPTED: 20760\\ {color:red}EXPORTED: 13{color}\\NA_AUDIT: 1038\\NA_BLOCKED: 12475\\NA_NED: 95\\NE_NO_PERSONAS: 1;
350;2020-09-04 13:58:16;19-0148;2E920BC4-2B0A-4169-ABFF-02846F4FA970;3207;Canada, Nova Scotia—Death Records, 1864–1877;{color:red}{color};{color:red}{color};44;15905;758;27895;112173;READY_FOR_DELIVERY;ACCEPTED: 15439\\ {color:red}EXPORTED: 1{color}\\NA_AUDIT: 780\\NA_BLOCKED: 12231\\NA_DUPLICATE: 25\\NA_NED: 199;
351;2020-09-04 13:58:07;19-0147;D888C9F1-156C-4B2C-9E32-D5E1B04A179E;3167;Canada, Nova Scotia—Marriage Records, 1864–1918;{color:red}{color};{color:red}{color};34;16411;779;21950;176059;READY_FOR_DELIVERY;ACCEPTED: 15515\\ {color:red}EXPORTED: 32{color}\\NA_AUDIT: 780\\NA_BLOCKED: 6313\\NA_NED: 89\\NE_NO_PERSONAS: 1;
352;2020-09-04 14:55:29;20-0562;587AE1AA-3D77-4DC0-813F-3D4982AA1F8D;4158;Canada, Toronto, Ontario—Mount Pleasant Cemetery Records, 1989–1995;{color:red}{color};{color:red}{color};16;7090;338;6806;77202;READY_FOR_DELIVERY;ACCEPTED: 6806\\NA_AUDIT: 343;
353;2020-09-04 13:31:34;18-0502;F3275E44-13D5-43CD-A989-503BFCAE5BAD;2653;Canada—1926 Census;{color:red}{color};{color:red}{color};46;47396;2251;48529;2138333;READY_FOR_DELIVERY;ACCEPTED: 36757\\ {color:red}EXPORTED: 8364{color}\\NA_AUDIT: 2252\\NA_BLOCKED: 3382\\NA_NED: 25\\NE_NO_PERSONAS: 1;
354;2020-07-13 18:02:20;13-0885;6103950A-A6A4-4251-8D0B-37FEFACB9FCA;1926;Chile—Cementerio General de Santiago, Registros de cementerios, 1929–2009 \[Parte L\];{color:red}{color};{color:red}{color};200;11473;547;185082;50927;READY_FOR_DELIVERY;ACCEPTED: 50455\\NA_AUDIT: 2640\\NA_BLOCKED: 132443\\NA_DUPLICATE: 500\\NA_NED: 1673\\NE_NO_PERSONAS: 11;
355;2020-09-04 12:11:43;13-0885;22966503-8DF7-413C-8B33-D4C203D41C9F;2307;Chile—Cementerio General de Santiago, Registros de cementerios, 1929—2009 \[Parte M\];{color:red}{color};{color:red}{color};176;12178;566;121360;37774;READY_FOR_DELIVERY;ACCEPTED: 36201\\ {color:red}EXPORTED: 111{color}\\NA_AUDIT: 2224\\NA_BLOCKED: 75645\\NA_DUPLICATE: 1182\\NA_NED: 8209\\ {color:red}NOT_EXPORTED: 1{color}\\NE_NO_PERSONAS: 11;
356;2020-09-04 13:40:16;18-1017;ED56CAC2-A9BA-4EC1-8C17-D763590F5406;3405;Chile—Cemetery Records, 1880–2015 \[Part C\];{color:red}misAssignedDGS count: 2\\imagesets not assigned count: 2\\{color};{color:red}[ED56CAC2-A9BA-4EC1-8C17-D763590F5406]{color};187;18610;888;44322;126020;READY_FOR_DELIVERY;ACCEPTED: 36913\\ {color:red}EXPORTED: 294{color}\\NA_AUDIT: 2208\\NA_BLOCKED: 272\\NA_DUPLICATE: 44\\NA_NED: 6627\\ {color:red}NOT_EXPORTED: 1{color}\\REJECTED: 42\\NE_NO_PERSONAS: 129;
357;2020-07-10 10:33:44;18-1017;25037D89-EBDD-4F57-8F78-70DFD6BA062E;3529;Chile—Cemetery Records, 1880–2015 \[Part D\];{color:red}{color};{color:red}{color};396;17190;813;129358;62558;READY_FOR_DELIVERY;ACCEPTED: 62045\\ {color:red}EXPORTED: 78{color}\\NA_AUDIT: 3146\\NA_BLOCKED: 65981\\NA_DUPLICATE: 117\\NA_NED: 1004\\ {color:red}NOT_EXPORTED: 1{color}\\NE_NO_PERSONAS: 132;
358;2020-09-04 13:40:26;18-1017;CEAD5F59-5F85-400C-83CA-FAC1A0B86528;3669;Chile—Cemetery Records, 1880–2015 \[Part E\];{color:red}misAssignedDGS count: 28\\{color};{color:red}[CEAD5F59-5F85-400C-83CA-FAC1A0B86528]{color};126;23247;1103;57978;335561;READY_FOR_DELIVERY;ACCEPTED: 26778\\ {color:red}EXPORTED: 7{color}\\ {color:red}FAILED: 4{color}\\IN_PROGRESS: 10\\NA_AUDIT: 1583\\NA_BLOCKED: 26052\\NA_DUPLICATE: 212\\NA_NED: 4767\\NE_NO_PERSONAS: 148;
359;2020-08-12 09:06:24;12-0681;DC23DD32-4234-4816-BC96-ABDEB4A0B163;1873;Chile—Civil Registration, 1885–1932 \[Part J\];{color:red}{color};{color:red}{color};127;13135;620;67163;229139;READY_FOR_DELIVERY;ACCEPTED: 59311\\ {color:red}EXPORTED: 1051{color}\\NA_AUDIT: 3090\\NA_BLOCKED: 4860\\NA_DUPLICATE: 1592\\NA_NED: 308\\ {color:red}NOT_EXPORTED: 4{color}\\NE_NO_PERSONAS: 37;
360;2020-08-27 11:51:13;12-0681;2F215373-8615-4BB3-815B-43C5B8FD7144;1999;Chile—Civil Registration, 1885–1932 \[Part K\];{color:red}{color};{color:red}{color};149;17405;827;86856;296188;READY_FOR_DELIVERY;ACCEPTED: 76659\\ {color:red}EXPORTED: 300{color}\\ {color:red}FAILED: 5{color}\\NA_AUDIT: 4102\\NA_BLOCKED: 4317\\NA_DUPLICATE: 4337\\NA_NED: 1090\\NE_NO_PERSONAS: 148;
361;2020-09-04 12:05:05;12-0681;7F4079D8-B1A8-49E9-AED6-1378D26D95C7;3057;Chile—Registros Civiles, 1885–1932 \[Parte M\];{color:red}{color};{color:red}{color};1;175;8;649;1773;READY_FOR_DELIVERY;ACCEPTED: 480\\ {color:red}EXPORTED: 1{color}\\NA_AUDIT: 24\\NA_BLOCKED: 148\\NA_DUPLICATE: 12\\NA_NED: 8;
362;2020-07-10 07:55:27;12-0681;5C9EF475-04BA-4949-89AA-476AEE5B5822;2327;Chile—Registros Civiles, 1885—1932 \[Parte L\];{color:red}{color};{color:red}{color};163;16730;788;82313;259745;READY_FOR_DELIVERY;ACCEPTED: 68612\\ {color:red}EXPORTED: 498{color}\\NA_AUDIT: 3476\\NA_BLOCKED: 11784\\NA_DUPLICATE: 610\\NA_NED: 780\\NE_NO_PERSONAS: 29;ACCEPTED: -1\\ {color:red}EXPORTED: 1{color}
363;2020-09-04 13:41:07;18-1017;EB663007-5FE1-4DD4-878F-1829B3E08D3A;2746;Chile—Registros de cementerios, 1880–2015 \[Part A\];{color:red}misAssignedDGS count: 25\\batches w/too many images: \\1871EE52-7E56-4CAA-A5D8-610488400342 : 436\\imagesets not assigned count: 25\\{color};{color:red}[EB663007-5FE1-4DD4-878F-1829B3E08D3A]{color};470;38014;1799;192191;108371;READY_FOR_DELIVERY;ACCEPTED: 48284\\ {color:red}EXPORTED: 37{color}\\NA_AUDIT: 7795\\NA_BLOCKED: 34878\\NA_DUPLICATE: 4253\\NA_NED: 104675\\NE_NO_PERSONAS: 64;
364;2020-07-09 14:47:54;18-1017;F539DD35-7557-4555-AF64-61E7D4EC9458;3209;Chile—Registros de cementerios, 1880–2015 \[Part B\];{color:red}misAssignedDGS count: 1\\imagesets not assigned count: 1\\{color};{color:red}[F539DD35-7557-4555-AF64-61E7D4EC9458]{color};642;30790;1459;179295;109285;READY_FOR_DELIVERY;ACCEPTED: 78839\\ {color:red}EXPORTED: 259{color}\\NA_AUDIT: 6652\\NA_BLOCKED: 45600\\NA_DUPLICATE: 2099\\NA_NED: 52387\\ {color:red}NOT_EXPORTED: 1{color}\\REJECTED: 1\\NE_NO_PERSONAS: 109;
365;2020-08-12 09:25:43;14-0812;BE8090C1-A787-42EA-A0B6-BB7E4DBD0447;1197;Colombia, Archdiocese of Cartagena, Maria Auxiliadora, Index Cards, 1939–2006 \[Part B\];{color:red}{color};{color:red}{color};2;122;6;1164;1160;READY_FOR_DELIVERY;ACCEPTED: 190\\NA_AUDIT: 60\\NA_BLOCKED: 4\\NE_NO_PERSONAS: 970;
366;2020-07-13 18:15:09;14-1670;552CE96E-FD1C-4C52-99DB-4A648E1280FD;3458;Colombia, Archdiocese of Manizales—Parish Records, 1797–2013 \[Part K\];{color:red}{color};{color:red}{color};2;55;2;215;517;READY_FOR_DELIVERY;ACCEPTED: 34\\NA_AUDIT: 6\\NA_BLOCKED: 60\\NA_NED: 121;
367;2020-08-12 09:29:12;14-1670;A9DD1774-B874-418D-85D2-0F6412F7EF60;3670;Colombia, Archdiocese of Manizales—Parish Records, 1797–2013 \[Part L\];{color:red}{color};{color:red}{color};74;2397;111;48083;6421;READY_FOR_DELIVERY;ACCEPTED: 5476\\NA_AUDIT: 296\\NA_BLOCKED: 41780\\NA_DUPLICATE: 14\\NA_NED: 806\\ {color:red}NOT_EXPORTED: 1{color}\\NE_NO_PERSONAS: 6;
368;2020-08-12 09:29:21;14-1670;95625F3E-DF8F-442D-B3F6-B9735C6FEB44;1656;Colombia, Archdioceses of Manizales—Parish Records, 1797–2013 \[Part F\];{color:red}{color};{color:red}{color};55;2198;103;19416;14319;READY_FOR_DELIVERY;ACCEPTED: 13372\\ {color:red}EXPORTED: 26{color}\\NA_AUDIT: 846\\NA_BLOCKED: 1747\\NA_DUPLICATE: 52\\NA_NED: 4182\\ {color:red}NOT_EXPORTED: 1{color}\\NE_NO_PERSONAS: 36;
369;2020-07-10 08:27:52;16-0631;D0C348AC-91A6-47F9-836E-C2C05FC57466;1849;Colombia, Arquidiócesis de Cartagena—Registros Parroquiales, 1777–2014 \[Parte B\];{color:red}{color};{color:red}{color};49;2409;115;12224;33301;READY_FOR_DELIVERY;ACCEPTED: 11374\\ {color:red}EXPORTED: 11{color}\\NA_AUDIT: 582\\NA_BLOCKED: 640\\NA_DUPLICATE: 10\\NA_NED: 166\\ {color:red}NOT_EXPORTED: 4{color}\\NE_NO_PERSONAS: 19;
370;2020-07-24 15:44:59;14-1670;0E0DFABF-6EAB-4EAA-BAA7-0C702CE16CF1;2250;Colombia, Arquidiócesis de Manizales—Registros Parroquiales, 1797–2013 \[Parte H\];{color:red}{color};{color:red}[0E0DFABF-6EAB-4EAA-BAA7-0C702CE16CF1] \\ imageset 102644174 has 58 images and is not associated with either a batchingbatch or indexing batch{color};217;35187;1677;80981;248707;READY_FOR_DELIVERY;ACCEPTED: 79691\\ {color:red}EXPORTED: 310{color}\\NA_AUDIT: 4021\\NA_BLOCKED: 840\\NA_DUPLICATE: 18\\NA_NED: 122;
371;2020-09-04 12:24:09;14-1670;AB63C6A3-6191-47AA-807D-995B1F8C1F4A;2451;Colombia, Arquidiócesis de Manizales—Registros Parroquiales, 1797–2013 \[Parte I\];{color:red}{color};{color:red}{color};137;25544;1214;66887;154197;READY_FOR_DELIVERY;ACCEPTED: 56864\\ {color:red}EXPORTED: 95{color}\\NA_AUDIT: 3286\\NA_BLOCKED: 1284\\NA_DUPLICATE: 49\\NA_NED: 8560\\ {color:red}NOT_EXPORTED: 4{color}\\NE_NO_PERSONAS: 31;
372;2020-06-22 19:54:27;14-1670;BE1B5306-0853-4324-A2A5-BDFFA9D88E05;3037;Colombia, Arquidiócesis de Manizales—Registros Parroquiales, 1797–2013 \[Parte J\];{color:red}{color};{color:red}{color};1;73;3;283;913;READY_FOR_DELIVERY;ACCEPTED: 280\\NA_AUDIT: 12\\NA_BLOCKED: 3;
373;2020-07-24 17:22:40;19-0268;1A7267F3-09A2-49F3-A048-5BA2EECE9F89;3768;Colombia, Bogota—Burial Licenses, 1960-1995 \[Part B\];{color:red}{color};{color:red}{color};188;9625;455;36273;36002;READY_FOR_DELIVERY;ACCEPTED: 35921\\NA_AUDIT: 1788\\NA_BLOCKED: 294\\NA_DUPLICATE: 1\\NA_NED: 47\\NE_NO_PERSONAS: 10;
374;2020-07-13 19:49:11;19-0268;6A1CCC36-E68D-45A9-BEFC-D92145311A6E;3872;Colombia, Bogota—Burial Licenses, 1960-1995 \[Part C\];{color:red}{color};{color:red}{color};12;3036;144;5810;11523;READY_FOR_DELIVERY;ACCEPTED: 5773\\NA_AUDIT: 288\\NA_BLOCKED: 33\\NA_DUPLICATE: 1\\NA_NED: 3;
375;2020-09-04 14:03:36;19-0268;C939EA47-557C-4468-863C-842F0E282A83;3874;Colombia, Bogota—Burial Licenses, 1960-1995 \[Part E\];{color:red}{color};{color:red}{color};432;22171;1049;85766;83847;READY_FOR_DELIVERY;ACCEPTED: 83345\\NA_AUDIT: 4163\\NA_BLOCKED: 1952\\NA_DUPLICATE: 14\\NA_NED: 384\\NE_NO_PERSONAS: 71;
376;2020-08-12 11:13:23;19-0268;863FD023-B538-4720-B86E-8681CF13B846;3404;Colombia, Bogota—Burial Licenses, 1960–1995 \[Part A\];{color:red}{color};{color:red}{color};106;22733;1080;43362;128767;READY_FOR_DELIVERY;ACCEPTED: 43156\\ {color:red}EXPORTED: 16{color}\\IN_PROGRESS: 2\\NA_AUDIT: 2156\\NA_BLOCKED: 119\\NA_DUPLICATE: 2\\NA_NED: 57\\NE_NO_PERSONAS: 10;
377;2020-08-27 13:59:00;19-0268;1B7F4ADA-7CD7-49A7-933C-87AF18FB08D3;3873;Colombia, Bogota—Burial Licenses, 1960—1995 \[Part D\];{color:red}{color};{color:red}{color};33;3515;166;6730;25851;READY_FOR_DELIVERY;ACCEPTED: 6680\\NA_AUDIT: 332\\NA_BLOCKED: 43\\NA_DUPLICATE: 2\\NA_NED: 4\\NE_NO_PERSONAS: 1;
378;2020-07-24 17:23:06;19-0268;DD86B4D0-7CC3-4523-AF2B-5512C2A28E37;3260;Colombia, Bogotá—Licencias de Inhumación, 1960–1991;{color:red}{color};{color:red}{color};189;10222;482;38096;38443;READY_FOR_DELIVERY;ACCEPTED: 37869\\ {color:red}EXPORTED: 20{color}\\NA_AUDIT: 1876\\NA_BLOCKED: 202\\NA_DUPLICATE: 3\\NA_NED: 1\\NE_NO_PERSONAS: 1;
379;2020-09-04 12:46:08;16-0631;BF151A8C-E959-49B8-A7D6-D9417A63C433;2646;Colombia, Cartagena—Registros Parroquiales, 1777–2014 \[Parte D\];{color:red}{color};{color:red}{color};9;703;33;2841;8899;READY_FOR_DELIVERY;ACCEPTED: 2450\\ {color:red}EXPORTED: 20{color}\\NA_AUDIT: 134\\NA_BLOCKED: 134\\NA_DUPLICATE: 21\\NA_NED: 214\\NE_NO_PERSONAS: 2;
380;2020-07-13 18:36:08;16-0631;45141BBD-2F1A-43A0-9BB7-A385CA416EAB;2796;Colombia, Cartagena—Registros Parroquiales, 1777–2014 \[Parte E\];{color:red}misAssignedDGS count: 1\\imagesets not assigned count: 1\\{color};{color:red}[45141BBD-2F1A-43A0-9BB7-A385CA416EAB]{color};583;72752;3449;180366;469664;READY_FOR_DELIVERY;ACCEPTED: 172262\\ {color:red}EXPORTED: 146{color}\\NA_AUDIT: 8634\\NA_BLOCKED: 7008\\NA_DUPLICATE: 82\\NA_NED: 834\\NE_NO_PERSONAS: 34;
381;2020-09-04 12:46:16;16-0631;305004BD-0EF1-46EA-96BB-AA9B68957B31;2265;Colombia, Cartagena—Registros de la Iglesia Católica, 1777–2014 \[Parte C\];{color:red}{color};{color:red}{color};9;461;23;1881;6022;READY_FOR_DELIVERY;ACCEPTED: 1771\\ {color:red}EXPORTED: 6{color}\\NA_AUDIT: 98\\NA_BLOCKED: 66\\NA_DUPLICATE: 2\\NA_NED: 32\\NE_NO_PERSONAS: 4;
